Run Name,Lysozyme_40%Isocratic_Test1
Run Date,07:26:32 PM   02-05-23
Method Name,TA_IsocraticRun_40%
Export Format Version, 1.00
Method ID, 4034
Points/Second, 1.00
Number of Records,    960
Offset from Run Start Time,00:00:00
Run End Time,00:16:00
Time,Second
QuadTec 1, (280.0 nm), AU
Trace 2,<Not Selected>
Gradient Pump,%B
Trace 3,<Not Selected>
Trace 4,<Not Selected>
Conductivity,mS/cm
Trace 6,<Not Available>
GP Pressure,<Not Selected>
Volume,ml
Fraction,<Not Available>
Time,QuadTec 1,Gradient Pump,Conductivity,Volume
   391.0,0.075020, 40,  41.851,     6.5
   392.0,0.074690, 40,  41.856,     6.5
   393.0,0.074451, 40,  41.851,     6.6
   394.0,0.074101, 40,  41.858,     6.6
   395.0,0.073776, 40,  41.860,     6.6
   396.0,0.073352, 40,  41.867,     6.6
   397.0,0.073011, 40,  41.861,     6.6
   398.0,0.072592, 40,  41.853,     6.6
   399.0,0.072208, 40,  41.862,     6.7
   400.0,0.071794, 40,  41.859,     6.7
   401.0,0.071368, 40,  41.869,     6.7
   402.0,0.070967, 40,  41.870,     6.7
   403.0,0.070542, 40,  41.872,     6.7
   404.0,0.070052, 40,  41.872,     6.7
   405.0,0.069619, 40,  41.884,     6.8
   406.0,0.069105, 40,  41.890,     6.8
   407.0,0.068643, 40,  41.892,     6.8
   408.0,0.068121, 40,  41.898,     6.8
   409.0,0.067588, 40,  41.894,     6.8
   410.0,0.067059, 40,  41.901,     6.8
   411.0,0.066684, 40,  41.902,     6.8
   412.0,0.066148, 40,  41.904,     6.9
   413.0,0.065629, 40,  41.908,     6.9
   414.0,0.065035, 40,  41.909,     6.9
   415.0,0.064497, 40,  41.916,     6.9
   416.0,0.063980, 40,  41.916,     6.9
   417.0,0.063375, 40,  41.921,     6.9
   418.0,0.062792, 40,  41.929,     7.0
   419.0,0.062358, 40,  41.927,     7.0
   420.0,0.061772, 40,  41.924,     7.0
   421.0,0.061158, 40,  41.928,     7.0
   422.0,0.060599, 40,  41.934,     7.0
   423.0,0.060008, 40,  41.934,     7.1
   424.0,0.059400, 40,  41.940,     7.1
   425.0,0.058747, 40,  41.940,     7.1
   426.0,0.058183, 40,  41.950,     7.1
   427.0,0.057586, 40,  41.952,     7.1
   428.0,0.057099, 40,  41.964,     7.1
   429.0,0.056512, 40,  41.971,     7.2
   430.0,0.055897, 40,  41.986,     7.2
   431.0,0.055283, 40,  41.990,     7.2
   432.0,0.054673, 40,  41.992,     7.2
   433.0,0.054073, 40,  41.990,     7.2
   434.0,0.053465, 40,  41.987,     7.2
   435.0,0.052821, 40,  41.986,     7.3
   436.0,0.052241, 40,  41.977,     7.3
   437.0,0.051730, 40,  41.967,     7.3
   438.0,0.051130, 40,  41.942,     7.3
   439.0,0.050486, 40,  41.927,     7.3
   440.0,0.049907, 40,  41.921,     7.3
   441.0,0.049289, 40,  41.896,     7.3
   442.0,0.048722, 40,  41.902,     7.4
   443.0,0.048064, 40,  41.894,     7.4
   444.0,0.047452, 40,  41.888,     7.4
   445.0,0.046956, 40,  41.890,     7.4
   446.0,0.046366, 40,  41.893,     7.4
   447.0,0.045773, 40,  41.889,     7.4
   448.0,0.045193, 40,  41.898,     7.5
   449.0,0.044594, 40,  41.905,     7.5
   450.0,0.044016, 40,  41.915,     7.5
   451.0,0.043438, 40,  41.921,     7.5
   452.0,0.042834, 40,  41.923,     7.5
   453.0,0.042278, 40,  41.942,     7.6
   454.0,0.041819, 40,  41.945,     7.6
   455.0,0.041256, 40,  41.950,     7.6
   456.0,0.040690, 40,  41.953,     7.6
   457.0,0.040117, 40,  41.958,     7.6
   458.0,0.039576, 40,  41.960,     7.6
   459.0,0.039024, 40,  41.953,     7.7
   460.0,0.038441, 40,  41.960,     7.7
   461.0,0.037916, 40,  41.954,     7.7
   462.0,0.037505, 40,  41.954,     7.7
   463.0,0.036961, 40,  41.952,     7.7
   464.0,0.036391, 40,  41.943,     7.7
   465.0,0.035840, 40,  41.942,     7.8
   466.0,0.035301, 40,  41.941,     7.8
   467.0,0.034775, 40,  41.939,     7.8
   468.0,0.034233, 40,  41.930,     7.8
   469.0,0.033756, 40,  41.932,     7.8
   470.0,0.033286, 40,  41.925,     7.8
   471.0,0.032860, 40,  41.932,     7.8
   472.0,0.032356, 40,  41.927,     7.9
   473.0,0.031840, 40,  41.926,     7.9
   474.0,0.031393, 40,  41.923,     7.9
   475.0,0.030891, 40,  41.925,     7.9
   476.0,0.030405, 40,  41.927,     7.9
   477.0,0.029916, 40,  41.922,     7.9
   478.0,0.029435, 40,  41.926,     8.0
   479.0,0.029002, 40,  41.930,     8.0
   480.0,0.028647, 40,  41.935,     8.0
   481.0,0.028158, 40,  41.940,     8.0
   482.0,0.027707, 40,  41.943,     8.0
   483.0,0.027266, 40,  41.948,     8.1
   484.0,0.026835, 40,  41.948,     8.1
   485.0,0.026416, 40,  41.955,     8.1
   486.0,0.025981, 40,  41.965,     8.1
   487.0,0.025582, 40,  41.985,     8.1
   488.0,0.025248, 40,  41.981,     8.1
   489.0,0.024839, 40,  41.987,     8.1
   490.0,0.024441, 40,  41.983,     8.2
   491.0,0.024054, 40,  41.976,     8.2
   492.0,0.023641, 40,  41.971,     8.2
   493.0,0.023261, 40,  41.968,     8.2
   494.0,0.022855, 40,  41.950,     8.2
   495.0,0.022490, 40,  41.944,     8.3
   496.0,0.022182, 40,  41.934,     8.3
   497.0,0.021859, 40,  41.930,     8.3
   498.0,0.021471, 40,  41.937,     8.3
   499.0,0.021135, 40,  41.928,     8.3
   500.0,0.020763, 40,  41.931,     8.3
   501.0,0.020410, 40,  41.935,     8.4
   502.0,0.020041, 40,  41.935,     8.4
   503.0,0.019707, 40,  41.943,     8.4
   504.0,0.019347, 40,  41.934,     8.4
   505.0,0.019095, 40,  41.928,     8.4
   506.0,0.018772, 40,  41.919,     8.4
   507.0,0.018449, 40,  41.917,     8.4
   508.0,0.018120, 40,  41.921,     8.5
   509.0,0.017821, 40,  41.918,     8.5
   510.0,0.017513, 40,  41.919,     8.5
   511.0,0.017215, 40,  41.905,     8.5
   512.0,0.016924, 40,  41.907,     8.5
   513.0,0.016658, 40,  41.901,     8.6
   514.0,0.016396, 40,  41.895,     8.6
   515.0,0.016116, 40,  41.894,     8.6
   516.0,0.015815, 40,  41.883,     8.6
   517.0,0.015547, 40,  41.862,     8.6
   518.0,0.015271, 40,  41.857,     8.6
   519.0,0.014998, 40,  41.855,     8.6
   520.0,0.014731, 40,  41.852,     8.7
   521.0,0.014484, 40,  41.857,     8.7
   522.0,0.014254, 40,  41.863,     8.7
   523.0,0.014067, 40,  41.875,     8.7
   524.0,0.013827, 40,  41.877,     8.7
   525.0,0.013578, 40,  41.888,     8.8
   526.0,0.013356, 40,  41.910,     8.8
   527.0,0.013134, 40,  41.908,     8.8
   528.0,0.012912, 40,  41.913,     8.8
   529.0,0.012686, 40,  41.925,     8.8
