Run Name,Tues02_CreativeRun2
Run Date,04:14:50 PM   02-16-23
Method Name,Tues02_S23_CreativeRun2
Export Format Version, 1.00
Method ID, 4178
Points/Second, 1.00
Number of Records,   2796
Offset from Run Start Time,00:00:00
Run End Time,00:46:35
Time,Second
QuadTec 1, (280.0 nm), AU
Trace 2,<Not Selected>
Gradient Pump,%B
Trace 3,<Not Selected>
Trace 4,<Not Selected>
Conductivity,mS/cm
Trace 6,<Not Available>
GP Pressure,<Not Selected>
Volume,ml
Fraction,<Not Available>
Time,QuadTec 1,Gradient Pump,Conductivity,Volume
   328.0,0.001636,  5,   9.312,     5.5
   329.0,0.001631,  5,   9.310,     5.5
   330.0,0.001640,  5,   9.316,     5.5
   331.0,0.001635,  5,   9.318,     5.5
   332.0,0.001639,  5,   9.325,     5.5
   333.0,0.001644,  5,   9.329,     5.6
   334.0,0.001628,  5,   9.328,     5.6
   335.0,0.001620,  5,   9.328,     5.6
   336.0,0.001623,  5,   9.335,     5.6
   337.0,0.001626,  5,   9.342,     5.6
   338.0,0.001635,  5,   9.343,     5.6
   339.0,0.001635,  5,   9.346,     5.7
   340.0,0.001615,  5,   9.351,     5.7
   341.0,0.001604,  5,   9.349,     5.7
   342.0,0.001604,  5,   9.352,     5.7
   343.0,0.001598,  5,   9.346,     5.7
   344.0,0.001610,  5,   9.341,     5.7
   345.0,0.001595,  5,   9.337,     5.8
   346.0,0.001569,  5,   9.340,     5.8
   347.0,0.001581,  5,   9.341,     5.8
   348.0,0.001580,  5,   9.341,     5.8
   349.0,0.001599,  5,   9.346,     5.8
   350.0,0.001595,  5,   9.346,     5.8
   351.0,0.001591,  5,   9.348,     5.8
   352.0,0.001581,  5,   9.347,     5.9
   353.0,0.001565,  5,   9.347,     5.9
   354.0,0.001565,  5,   9.351,     5.9
   355.0,0.001577,  5,   9.352,     5.9
   356.0,0.001565,  5,   9.361,     5.9
   357.0,0.001564,  5,   9.366,     5.9
   358.0,0.001576,  5,   9.370,     6.0
   359.0,0.001559,  5,   9.382,     6.0
   360.0,0.001572,  5,   9.387,     6.0
   361.0,0.001558,  5,   9.391,     6.0
   362.0,0.001536,  5,   9.397,     6.0
   363.0,0.001534,  5,   9.404,     6.1
   364.0,0.001523,  5,   9.414,     6.1
   365.0,0.001527,  5,   9.420,     6.1
   366.0,0.001514,  5,   9.429,     6.1
