Run Name,Run 2
Run Date,04:53:05 PM   02-28-14
Method Name,gradient1_0_40_Group_6_2/28.2
Export Format Version, 1.00
Method ID, 1884
Points/Second, 5.00
Number of Records,  18686
Offset from Run Start Time,00:00:00
Run End Time,01:02:17
Time,Second
QuadTec 1, (280.0 nm), AU
Trace 2,<Not Selected>
Gradient Pump,%B
QuadTec 3, (214.0 nm), AU
Trace 4,<Not Selected>
Conductivity,mS/cm
Trace 6,<Not Available>
GP Pressure,PSI
Volume,ml
Fraction,<Not Available>
Time,QuadTec 1,Gradient Pump,QuadTec 3,Conductivity,GP Pressure,Volume
  3499.4,-0.000228,  0,-0.001603,   5.809,   87,    58.3
  3499.6,-0.000224,  0,-0.001842,   5.809,   85,    58.3
  3499.8,-0.000227,  0,-0.002168,   5.804,   85,    58.3
  3500.0,-0.000234,  0,-0.002136,   5.803,   85,    58.3
  3500.2,-0.000236,  0,-0.001973,   5.806,   85,    58.3
  3500.4,-0.000236,  0,-0.001680,   5.808,   85,    58.3
  3500.6,-0.000239,  0,-0.001577,   5.803,   85,    58.3
  3500.8,-0.000239,  0,-0.001500,   5.807,   84,    58.3
  3501.0,-0.000239,  0,-0.001451,   5.801,   85,    58.4
  3501.2,-0.000244,  0,-0.001533,   5.808,   86,    58.4
  3501.4,-0.000252,  0,-0.001723,   5.811,   87,    58.4
  3501.6,-0.000255,  0,-0.001989,   5.811,   87,    58.4
  3501.8,-0.000255,  0,-0.001984,   5.815,   87,    58.4
  3502.0,-0.000258,  0,-0.001875,   5.810,   86,    58.4
  3502.2,-0.000260,  0,-0.001674,   5.810,   85,    58.4
  3502.4,-0.000263,  0,-0.001603,   5.808,   84,    58.4
  3502.6,-0.000263,  0,-0.001544,   5.811,   84,    58.4
  3502.8,-0.000260,  0,-0.001500,   5.813,   84,    58.4
  3503.0,-0.000263,  0,-0.001473,   5.814,   84,    58.4
  3503.2,-0.000266,  0,-0.001419,   5.808,   85,    58.4
  3503.4,-0.000266,  0,-0.001380,   5.809,   86,    58.4
  3503.6,-0.000269,  0,-0.001348,   5.812,   86,    58.4
  3503.8,-0.000274,  0,-0.001348,   5.813,   86,    58.4
  3504.0,-0.000274,  0,-0.001375,   5.810,   86,    58.4
  3504.2,-0.000274,  0,-0.001424,   5.810,   86,    58.4
  3504.4,-0.000277,  0,-0.001414,   5.812,   85,    58.4
  3504.6,-0.000277,  0,-0.001364,   5.812,   86,    58.4
  3504.8,-0.000274,  0,-0.001311,   5.810,   86,    58.4
  3505.0,-0.000267,  0,-0.001312,   5.809,   86,    58.4
  3505.2,-0.000267,  0,-0.001317,   5.809,   85,    58.4
  3505.4,-0.000267,  0,-0.001355,   5.810,   88,    58.4
  3505.6,-0.000263,  0,-0.001394,   5.812,   91,    58.4
  3505.8,-0.000263,  0,-0.001437,   5.812,   88,    58.4
  3506.0,-0.000261,  0,-0.001525,   5.811,   85,    58.4
  3506.2,-0.000261,  0,-0.001536,   5.813,   85,    58.4
  3506.4,-0.000258,  0,-0.001526,   5.811,   85,    58.4
  3506.6,-0.000265,  0,-0.001494,   5.811,   86,    58.4
  3506.8,-0.000265,  0,-0.001663,   5.814,   87,    58.4
  3507.0,-0.000265,  0,-0.001947,   5.808,   86,    58.5
  3507.2,-0.000269,  0,-0.002294,   5.808,   85,    58.5
  3507.4,-0.000259,  0,-0.002317,   5.811,   85,    58.5
  3507.6,-0.000259,  0,-0.002224,   5.813,   85,    58.5
  3507.8,-0.000257,  0,-0.002012,   5.811,   86,    58.5
  3508.0,-0.000263,  0,-0.001925,   5.808,   87,    58.5
  3508.2,-0.000257,  0,-0.001843,   5.809,   87,    58.5
  3508.4,-0.000254,  0,-0.001757,   5.812,   87,    58.5
  3508.6,-0.000263,  0,-0.001697,   5.812,   86,    58.5
  3508.8,-0.000263,  0,-0.001659,   5.811,   85,    58.5
  3509.0,-0.000260,  0,-0.001643,   5.810,   85,    58.5
  3509.2,-0.000260,  0,-0.001643,   5.815,   85,    58.5
  3509.4,-0.000258,  0,-0.001648,   5.811,   85,    58.5
  3509.6,-0.000258,  0,-0.001696,   5.814,   86,    58.5
  3509.8,-0.000258,  0,-0.001653,   5.811,   86,    58.5
  3510.0,-0.000260,  0,-0.001582,   5.814,   86,    58.5
  3510.2,-0.000258,  0,-0.001491,   5.815,   86,    58.5
  3510.4,-0.000260,  0,-0.001692,   5.810,   85,    58.5
  3510.6,-0.000257,  0,-0.002030,   5.811,   86,    58.5
  3510.8,-0.000254,  0,-0.002497,   5.811,   86,    58.5
  3511.0,-0.000263,  0,-0.002487,   5.811,   87,    58.5
  3511.2,-0.000257,  0,-0.002319,   5.816,   87,    58.5
  3511.4,-0.000251,  0,-0.001948,   5.810,   86,    58.5
  3511.6,-0.000258,  0,-0.001851,   5.815,   85,    58.5
  3511.8,-0.000249,  0,-0.001812,   5.812,   87,    58.5
  3512.0,-0.000246,  0,-0.001811,   5.811,   89,    58.5
  3512.2,-0.000247,  0,-0.001762,   5.815,   87,    58.5
  3512.4,-0.000241,  0,-0.001736,   5.814,   85,    58.5
  3512.6,-0.000238,  0,-0.001680,   5.814,   85,    58.5
  3512.8,-0.000244,  0,-0.001642,   5.812,   86,    58.5
  3513.0,-0.000238,  0,-0.001832,   5.816,   85,    58.5
  3513.2,-0.000235,  0,-0.002114,   5.812,   85,    58.6
  3513.4,-0.000242,  0,-0.002494,   5.813,   85,    58.6
  3513.6,-0.000232,  0,-0.002483,   5.817,   85,    58.6
  3513.8,-0.000230,  0,-0.002338,   5.815,   85,    58.6
  3514.0,-0.000239,  0,-0.002028,   5.819,   86,    58.6
  3514.2,-0.000232,  0,-0.002087,   5.818,   87,    58.6
  3514.4,-0.000230,  0,-0.002277,   5.815,   87,    58.6
  3514.6,-0.000239,  0,-0.002570,   5.818,   87,    58.6
  3514.8,-0.000235,  0,-0.002531,   5.812,   86,    58.6
  3515.0,-0.000232,  0,-0.002385,   5.818,   85,    58.6
  3515.2,-0.000242,  0,-0.002129,   5.813,   84,    58.6
  3515.4,-0.000238,  0,-0.001999,   5.816,   85,    58.6
  3515.6,-0.000235,  0,-0.001875,   5.812,   86,    58.6
  3515.8,-0.000238,  0,-0.001760,   5.814,   85,    58.6
  3516.0,-0.000231,  0,-0.001689,   5.816,   85,    58.6
  3516.2,-0.000231,  0,-0.001651,   5.815,   86,    58.6
  3516.4,-0.000238,  0,-0.001645,   5.815,   87,    58.6
  3516.6,-0.000235,  0,-0.001579,   5.813,   87,    58.6
  3516.8,-0.000238,  0,-0.001525,   5.814,   86,    58.6
  3517.0,-0.000242,  0,-0.001448,   5.812,   86,    58.6
  3517.2,-0.000238,  0,-0.001437,   5.817,   85,    58.6
  3517.4,-0.000243,  0,-0.001442,   5.816,   86,    58.6
  3517.6,-0.000243,  0,-0.001490,   5.816,   86,    58.6
  3517.8,-0.000250,  0,-0.001507,   5.812,   85,    58.6
  3518.0,-0.000243,  0,-0.001523,   5.812,   85,    58.6
  3518.2,-0.000243,  0,-0.001550,   5.810,   88,    58.6
  3518.4,-0.000252,  0,-0.001577,   5.809,   91,    58.6
  3518.6,-0.000249,  0,-0.001604,   5.810,   88,    58.6
  3518.8,-0.000251,  0,-0.001648,   5.811,   85,    58.6
  3519.0,-0.000260,  0,-0.001637,   5.811,   85,    58.7
  3519.2,-0.000257,  0,-0.001609,   5.813,   85,    58.7
  3519.4,-0.000257,  0,-0.001577,   5.812,   86,    58.7
  3519.6,-0.000266,  0,-0.001610,   5.808,   86,    58.7
  3519.8,-0.000259,  0,-0.001654,   5.811,   85,    58.7
  3520.0,-0.000257,  0,-0.001729,   5.813,   84,    58.7
  3520.2,-0.000263,  0,-0.001740,   5.811,   85,    58.7
  3520.4,-0.000259,  0,-0.001740,   5.808,   86,    58.7
  3520.6,-0.000257,  0,-0.001724,   5.813,   86,    58.7
  3520.8,-0.000266,  0,-0.001671,   5.812,   86,    58.7
  3521.0,-0.000262,  0,-0.001595,   5.807,   86,    58.7
  3521.2,-0.000262,  0,-0.001499,   5.810,   86,    58.7
  3521.4,-0.000271,  0,-0.001483,   5.810,   86,    58.7
  3521.6,-0.000270,  0,-0.001499,   5.811,   85,    58.7
  3521.8,-0.000270,  0,-0.001558,   5.814,   85,    58.7
  3522.0,-0.000267,  0,-0.001585,   5.816,   85,    58.7
  3522.2,-0.000263,  0,-0.001591,   5.809,   85,    58.7
  3522.4,-0.000263,  0,-0.001613,   5.813,   85,    58.7
  3522.6,-0.000261,  0,-0.001635,   5.810,   86,    58.7
  3522.8,-0.000263,  0,-0.001619,   5.814,   87,    58.7
  3523.0,-0.000263,  0,-0.001593,   5.815,   86,    58.7
  3523.2,-0.000261,  0,-0.001549,   5.811,   86,    58.7
  3523.4,-0.000263,  0,-0.001544,   5.810,   86,    58.7
  3523.6,-0.000263,  0,-0.001555,   5.813,   86,    58.7
  3523.8,-0.000261,  0,-0.001587,   5.808,   87,    58.7
  3524.0,-0.000261,  0,-0.001587,   5.809,   87,    58.7
  3524.2,-0.000258,  0,-0.001605,   5.807,   86,    58.7
  3524.4,-0.000265,  0,-0.001605,   5.807,   84,    58.7
  3524.6,-0.000262,  0,-0.001621,   5.807,   86,    58.7
  3524.8,-0.000259,  0,-0.001648,   5.810,   88,    58.7
  3525.0,-0.000263,  0,-0.001702,   5.812,   86,    58.8
  3525.2,-0.000254,  0,-0.001664,   5.813,   85,    58.8
  3525.4,-0.000251,  0,-0.001605,   5.808,   85,    58.8
  3525.6,-0.000258,  0,-0.001535,   5.810,   86,    58.8
  3525.8,-0.000254,  0,-0.001546,   5.809,   86,    58.8
  3526.0,-0.000249,  0,-0.001584,   5.809,   85,    58.8
  3526.2,-0.000246,  0,-0.001664,   5.807,   85,    58.8
  3526.4,-0.000237,  0,-0.001659,   5.804,   85,    58.8
  3526.6,-0.000237,  0,-0.001638,   5.809,   85,    58.8
  3526.8,-0.000234,  0,-0.001584,   5.810,   85,    58.8
  3527.0,-0.000243,  0,-0.001551,   5.810,   86,    58.8
  3527.2,-0.000242,  0,-0.001508,   5.809,   87,    58.8
  3527.4,-0.000242,  0,-0.001470,   5.810,   86,    58.8
  3527.6,-0.000249,  0,-0.001486,   5.806,   86,    58.8
  3527.8,-0.000242,  0,-0.001545,   5.807,   85,    58.8
  3528.0,-0.000242,  0,-0.001642,   5.806,   84,    58.8
  3528.2,-0.000242,  0,-0.001663,   5.806,   85,    58.8
  3528.4,-0.000242,  0,-0.001663,   5.806,   86,    58.8
  3528.6,-0.000245,  0,-0.001647,   5.807,   86,    58.8
  3528.8,-0.000254,  0,-0.001625,   5.808,   85,    58.8
  3529.0,-0.000257,  0,-0.001593,   5.804,   86,    58.8
  3529.2,-0.000257,  0,-0.001549,   5.804,   87,    58.8
  3529.4,-0.000263,  0,-0.001501,   5.804,   86,    58.8
  3529.6,-0.000254,  0,-0.001430,   5.807,   86,    58.8
  3529.8,-0.000251,  0,-0.001376,   5.802,   86,    58.8
  3530.0,-0.000258,  0,-0.001360,   5.802,   85,    58.8
  3530.2,-0.000254,  0,-0.001366,   5.806,   86,    58.8
  3530.4,-0.000251,  0,-0.001393,   5.800,   86,    58.8
  3530.6,-0.000258,  0,-0.001366,   5.805,   86,    58.8
  3530.8,-0.000251,  0,-0.001345,   5.803,   85,    58.8
  3531.0,-0.000249,  0,-0.001295,   5.803,   87,    58.9
  3531.2,-0.000255,  0,-0.001345,   5.804,   89,    58.9
  3531.4,-0.000249,  0,-0.001414,   5.803,   87,    58.9
  3531.6,-0.000249,  0,-0.001533,   5.806,   86,    58.9
  3531.8,-0.000255,  0,-0.001599,   5.806,   86,    58.9
  3532.0,-0.000251,  0,-0.001641,   5.803,   86,    58.9
  3532.2,-0.000254,  0,-0.001689,   5.803,   86,    58.9
  3532.4,-0.000260,  0,-0.001705,   5.804,   86,    58.9
  3532.6,-0.000251,  0,-0.001700,   5.802,   85,    58.9
  3532.8,-0.000251,  0,-0.001667,   5.802,   85,    58.9
  3533.0,-0.000260,  0,-0.001635,   5.805,   85,    58.9
  3533.2,-0.000259,  0,-0.001624,   5.800,   85,    58.9
  3533.4,-0.000259,  0,-0.001619,   5.799,   86,    58.9
  3533.6,-0.000266,  0,-0.001608,   5.797,   86,    58.9
  3533.8,-0.000265,  0,-0.001586,   5.799,   86,    58.9
  3534.0,-0.000265,  0,-0.001559,   5.799,   86,    58.9
  3534.2,-0.000271,  0,-0.001532,   5.800,   85,    58.9
  3534.4,-0.000270,  0,-0.001511,   5.795,   85,    58.9
  3534.6,-0.000270,  0,-0.001479,   5.798,   86,    58.9
  3534.8,-0.000267,  0,-0.001451,   5.797,   86,    58.9
  3535.0,-0.000261,  0,-0.001435,   5.799,   85,    58.9
  3535.2,-0.000258,  0,-0.001424,   5.804,   85,    58.9
  3535.4,-0.000255,  0,-0.001424,   5.799,   86,    58.9
  3535.6,-0.000253,  0,-0.001445,   5.799,   87,    58.9
  3535.8,-0.000250,  0,-0.001516,   5.801,   87,    58.9
  3536.0,-0.000259,  0,-0.001591,   5.798,   86,    58.9
  3536.2,-0.000262,  0,-0.001598,   5.803,   86,    58.9
  3536.4,-0.000262,  0,-0.001570,   5.800,   87,    58.9
  3536.6,-0.000266,  0,-0.001533,   5.801,   87,    58.9
  3536.8,-0.000262,  0,-0.001555,   5.796,   87,    58.9
  3537.0,-0.000259,  0,-0.001587,   5.800,   85,    59.0
  3537.2,-0.000266,  0,-0.001647,   5.799,   84,    59.0
  3537.4,-0.000266,  0,-0.001799,   5.795,   85,    59.0
  3537.6,-0.000266,  0,-0.002012,   5.803,   86,    59.0
  3537.8,-0.000263,  0,-0.002272,   5.802,   86,    59.0
  3538.0,-0.000266,  0,-0.002294,   5.799,   86,    59.0
  3538.2,-0.000262,  0,-0.002229,   5.805,   86,    59.0
  3538.4,-0.000259,  0,-0.002076,   5.802,   87,    59.0
  3538.6,-0.000266,  0,-0.001978,   5.799,   86,    59.0
  3538.8,-0.000257,  0,-0.001865,   5.800,   84,    59.0
  3539.0,-0.000254,  0,-0.001740,   5.802,   85,    59.0
  3539.2,-0.000260,  0,-0.001669,   5.800,   85,    59.0
  3539.4,-0.000251,  0,-0.001637,   5.804,   85,    59.0
  3539.6,-0.000249,  0,-0.001626,   5.799,   86,    59.0
  3539.8,-0.000255,  0,-0.001566,   5.803,   86,    59.0
  3540.0,-0.000249,  0,-0.001524,   5.801,   87,    59.0
  3540.2,-0.000249,  0,-0.001465,   5.803,   86,    59.0
  3540.4,-0.000249,  0,-0.001465,   5.802,   85,    59.0
  3540.6,-0.000245,  0,-0.001491,   5.803,   85,    59.0
  3540.8,-0.000245,  0,-0.001555,   5.801,   84,    59.0
  3541.0,-0.000245,  0,-0.001582,   5.799,   86,    59.0
  3541.2,-0.000242,  0,-0.001593,   5.802,   87,    59.0
  3541.4,-0.000242,  0,-0.001620,   5.804,   86,    59.0
  3541.6,-0.000242,  0,-0.001620,   5.803,   84,    59.0
  3541.8,-0.000245,  0,-0.001604,   5.802,   86,    59.0
  3542.0,-0.000247,  0,-0.001570,   5.805,   87,    59.0
  3542.2,-0.000247,  0,-0.001554,   5.803,   87,    59.0
  3542.4,-0.000245,  0,-0.001522,   5.799,   87,    59.0
  3542.6,-0.000245,  0,-0.001506,   5.801,   86,    59.0
  3542.8,-0.000245,  0,-0.001479,   5.800,   86,    59.0
  3543.0,-0.000245,  0,-0.001479,   5.802,   86,    59.0
  3543.2,-0.000242,  0,-0.001500,   5.802,   85,    59.1
  3543.4,-0.000239,  0,-0.001510,   5.801,   85,    59.1
  3543.6,-0.000239,  0,-0.001505,   5.798,   84,    59.1
  3543.8,-0.000237,  0,-0.001494,   5.804,   86,    59.1
  3544.0,-0.000234,  0,-0.001466,   5.803,   88,    59.1
  3544.2,-0.000237,  0,-0.001450,   5.805,   87,    59.1
  3544.4,-0.000237,  0,-0.001428,   5.803,   86,    59.1
  3544.6,-0.000243,  0,-0.001412,   5.803,   86,    59.1
  3544.8,-0.000243,  0,-0.001439,   5.807,   86,    59.1
  3545.0,-0.000243,  0,-0.001493,   5.804,   86,    59.1
  3545.2,-0.000250,  0,-0.001557,   5.800,   85,    59.1
  3545.4,-0.000243,  0,-0.001568,   5.807,   85,    59.1
  3545.6,-0.000246,  0,-0.001579,   5.802,   84,    59.1
  3545.8,-0.000255,  0,-0.001563,   5.803,   85,    59.1
  3546.0,-0.000251,  0,-0.001558,   5.803,   86,    59.1
  3546.2,-0.000254,  0,-0.001580,   5.803,   86,    59.1
  3546.4,-0.000260,  0,-0.001585,   5.802,   86,    59.1
  3546.6,-0.000257,  0,-0.001559,   5.804,   86,    59.1
  3546.8,-0.000257,  0,-0.001510,   5.804,   85,    59.1
  3547.0,-0.000263,  0,-0.001455,   5.802,   86,    59.1
  3547.2,-0.000257,  0,-0.001450,   5.799,   86,    59.1
  3547.4,-0.000257,  0,-0.001444,   5.801,   86,    59.1
  3547.6,-0.000257,  0,-0.001465,   5.802,   86,    59.1
  3547.8,-0.000266,  0,-0.001460,   5.803,   86,    59.1
  3548.0,-0.000265,  0,-0.001444,   5.803,   85,    59.1
  3548.2,-0.000265,  0,-0.001406,   5.802,   86,    59.1
  3548.4,-0.000271,  0,-0.001379,   5.799,   88,    59.1
  3548.6,-0.000267,  0,-0.001374,   5.804,   87,    59.1
  3548.8,-0.000267,  0,-0.001369,   5.806,   87,    59.1
  3549.0,-0.000277,  0,-0.001357,   5.800,   86,    59.2
  3549.2,-0.000273,  0,-0.001357,   5.804,   86,    59.2
  3549.4,-0.000273,  0,-0.001369,   5.805,   86,    59.2
  3549.6,-0.000279,  0,-0.001347,   5.802,   87,    59.2
  3549.8,-0.000273,  0,-0.001326,   5.808,   85,    59.2
  3550.0,-0.000275,  0,-0.001289,   5.804,   84,    59.2
  3550.2,-0.000282,  0,-0.001311,   5.803,   85,    59.2
  3550.4,-0.000275,  0,-0.001371,   5.802,   86,    59.2
  3550.6,-0.000278,  0,-0.001446,   5.797,   86,    59.2
  3550.8,-0.000285,  0,-0.001474,   5.801,   86,    59.2
  3551.0,-0.000278,  0,-0.001501,   5.802,   86,    59.2
  3551.2,-0.000273,  0,-0.001517,   5.805,   87,    59.2
  3551.4,-0.000277,  0,-0.001681,   5.802,   86,    59.2
  3551.6,-0.000270,  0,-0.001910,   5.804,   85,    59.2
  3551.8,-0.000265,  0,-0.002220,   5.801,   85,    59.2
  3552.0,-0.000269,  0,-0.002416,   5.800,   85,    59.2
  3552.2,-0.000262,  0,-0.002568,   5.802,   86,    59.2
  3552.4,-0.000259,  0,-0.002737,   5.799,   86,    59.2
  3552.6,-0.000263,  0,-0.002850,   5.799,   86,    59.2
  3552.8,-0.000254,  0,-0.002774,   5.804,   86,    59.2
  3553.0,-0.000251,  0,-0.002616,   5.802,   85,    59.2
  3553.2,-0.000258,  0,-0.002372,   5.801,   85,    59.2
  3553.4,-0.000258,  0,-0.002236,   5.798,   85,    59.2
  3553.6,-0.000255,  0,-0.002111,   5.799,   85,    59.2
  3553.8,-0.000255,  0,-0.002003,   5.795,   86,    59.2
  3554.0,-0.000255,  0,-0.001926,   5.799,   87,    59.2
  3554.2,-0.000252,  0,-0.001905,   5.800,   86,    59.2
  3554.4,-0.000250,  0,-0.001905,   5.796,   85,    59.2
  3554.6,-0.000252,  0,-0.001873,   5.801,   86,    59.2
  3554.8,-0.000252,  0,-0.001835,   5.799,   88,    59.2
  3555.0,-0.000250,  0,-0.001806,   5.796,   87,    59.3
  3555.2,-0.000250,  0,-0.001785,   5.798,   86,    59.3
  3555.4,-0.000250,  0,-0.001736,   5.798,   86,    59.3
  3555.6,-0.000247,  0,-0.001709,   5.795,   86,    59.3
  3555.8,-0.000247,  0,-0.001654,   5.799,   86,    59.3
  3556.0,-0.000247,  0,-0.001584,   5.798,   85,    59.3
  3556.2,-0.000247,  0,-0.001513,   5.795,   85,    59.3
  3556.4,-0.000256,  0,-0.001464,   5.796,   84,    59.3
  3556.6,-0.000252,  0,-0.001447,   5.796,   85,    59.3
  3556.8,-0.000259,  0,-0.001436,   5.796,   87,    59.3
  3557.0,-0.000262,  0,-0.001425,   5.798,   86,    59.3
  3557.2,-0.000255,  0,-0.001441,   5.795,   86,    59.3
  3557.4,-0.000258,  0,-0.001456,   5.793,   86,    59.3
  3557.6,-0.000258,  0,-0.001461,   5.791,   85,    59.3
  3557.8,-0.000254,  0,-0.001483,   5.793,   86,    59.3
  3558.0,-0.000254,  0,-0.001510,   5.795,   86,    59.3
  3558.2,-0.000260,  0,-0.001684,   5.791,   85,    59.3
  3558.4,-0.000260,  0,-0.001940,   5.792,   84,    59.3
  3558.6,-0.000258,  0,-0.002277,   5.790,   85,    59.3
  3558.8,-0.000260,  0,-0.002250,   5.791,   87,    59.3
  3559.0,-0.000257,  0,-0.002082,   5.791,   86,    59.3
  3559.2,-0.000254,  0,-0.001794,   5.792,   86,    59.3
  3559.4,-0.000263,  0,-0.001712,   5.791,   86,    59.3
  3559.6,-0.000257,  0,-0.001658,   5.793,   85,    59.3
  3559.8,-0.000254,  0,-0.001647,   5.792,   86,    59.3
  3560.0,-0.000263,  0,-0.001636,   5.795,   86,    59.3
  3560.2,-0.000257,  0,-0.001630,   5.795,   86,    59.3
  3560.4,-0.000254,  0,-0.001635,   5.795,   86,    59.3
  3560.6,-0.000263,  0,-0.001614,   5.794,   86,    59.3
  3560.8,-0.000259,  0,-0.001575,   5.793,   85,    59.3
  3561.0,-0.000257,  0,-0.001543,   5.788,   87,    59.4
  3561.2,-0.000263,  0,-0.001527,   5.791,   89,    59.4
  3561.4,-0.000266,  0,-0.001516,   5.790,   87,    59.4
  3561.6,-0.000266,  0,-0.001543,   5.791,   86,    59.4
  3561.8,-0.000266,  0,-0.001521,   5.793,   86,    59.4
  3562.0,-0.000265,  0,-0.001511,   5.789,   86,    59.4
  3562.2,-0.000265,  0,-0.001478,   5.787,   86,    59.4
  3562.4,-0.000271,  0,-0.001445,   5.787,   86,    59.4
  3562.6,-0.000270,  0,-0.001467,   5.788,   85,    59.4
  3562.8,-0.000270,  0,-0.001500,   5.789,   84,    59.4
  3563.0,-0.000274,  0,-0.001565,   5.788,   85,    59.4
  3563.2,-0.000267,  0,-0.001571,   5.792,   86,    59.4
  3563.4,-0.000270,  0,-0.001544,   5.789,   86,    59.4
  3563.6,-0.000279,  0,-0.001495,   5.787,   85,    59.4
  3563.8,-0.000275,  0,-0.001599,   5.788,   86,    59.4
  3564.0,-0.000275,  0,-0.001784,   5.791,   87,    59.4
  3564.2,-0.000286,  0,-0.002040,   5.791,   86,    59.4
  3564.4,-0.000280,  0,-0.002171,   5.793,   85,    59.4
  3564.6,-0.000278,  0,-0.002268,   5.789,   85,    59.4
  3564.8,-0.000278,  0,-0.002355,   5.787,   86,    59.4
  3565.0,-0.000277,  0,-0.002323,   5.789,   85,    59.4
  3565.2,-0.000277,  0,-0.002203,   5.789,   85,    59.4
  3565.4,-0.000274,  0,-0.002035,   5.789,   85,    59.4
  3565.6,-0.000277,  0,-0.001953,   5.790,   86,    59.4
  3565.8,-0.000277,  0,-0.001899,   5.789,   85,    59.4
  3566.0,-0.000274,  0,-0.001861,   5.790,   85,    59.4
  3566.2,-0.000283,  0,-0.001812,   5.785,   85,    59.4
  3566.4,-0.000279,  0,-0.001780,   5.786,   86,    59.4
  3566.6,-0.000283,  0,-0.001742,   5.786,   86,    59.4
  3566.8,-0.000283,  0,-0.001737,   5.790,   86,    59.4
  3567.0,-0.000277,  0,-0.001737,   5.787,   86,    59.5
  3567.2,-0.000277,  0,-0.001753,   5.789,   85,    59.5
  3567.4,-0.000274,  0,-0.001769,   5.790,   87,    59.5
  3567.6,-0.000277,  0,-0.001785,   5.787,   89,    59.5
  3567.8,-0.000277,  0,-0.001801,   5.786,   87,    59.5
  3568.0,-0.000274,  0,-0.001785,   5.792,   86,    59.5
  3568.2,-0.000274,  0,-0.001758,   5.784,   85,    59.5
  3568.4,-0.000271,  0,-0.001726,   5.789,   85,    59.5
  3568.6,-0.000271,  0,-0.001737,   5.783,   85,    59.5
  3568.8,-0.000269,  0,-0.001759,   5.788,   85,    59.5
  3569.0,-0.000266,  0,-0.001796,   5.790,   85,    59.5
  3569.2,-0.000269,  0,-0.001780,   5.787,   85,    59.5
  3569.4,-0.000269,  0,-0.001759,   5.787,   85,    59.5
  3569.6,-0.000266,  0,-0.001716,   5.788,   86,    59.5
  3569.8,-0.000266,  0,-0.001727,   5.786,   86,    59.5
  3570.0,-0.000266,  0,-0.001754,   5.790,   86,    59.5
  3570.2,-0.000263,  0,-0.001802,   5.790,   86,    59.5
  3570.4,-0.000263,  0,-0.001818,   5.792,   87,    59.5
  3570.6,-0.000266,  0,-0.001823,   5.788,   86,    59.5
  3570.8,-0.000263,  0,-0.001840,   5.787,   86,    59.5
  3571.0,-0.000263,  0,-0.001851,   5.788,   85,    59.5
  3571.2,-0.000263,  0,-0.001862,   5.788,   84,    59.5
  3571.4,-0.000260,  0,-0.001872,   5.792,   85,    59.5
  3571.6,-0.000260,  0,-0.001856,   5.786,   86,    59.5
  3571.8,-0.000260,  0,-0.001807,   5.790,   86,    59.5
  3572.0,-0.000258,  0,-0.001758,   5.789,   86,    59.5
  3572.2,-0.000258,  0,-0.001682,   5.794,   86,    59.5
  3572.4,-0.000260,  0,-0.001677,   5.789,   86,    59.5
  3572.6,-0.000258,  0,-0.001682,   5.791,   86,    59.5
  3572.8,-0.000258,  0,-0.001709,   5.793,   86,    59.5
  3573.0,-0.000258,  0,-0.001697,   5.789,   86,    59.5
  3573.2,-0.000255,  0,-0.001692,   5.793,   85,    59.6
  3573.4,-0.000252,  0,-0.001692,   5.790,   85,    59.6
  3573.6,-0.000250,  0,-0.001665,   5.791,   85,    59.6
  3573.8,-0.000244,  0,-0.001638,   5.792,   87,    59.6
  3574.0,-0.000242,  0,-0.001611,   5.792,   89,    59.6
  3574.2,-0.000239,  0,-0.001774,   5.790,   87,    59.6
  3574.4,-0.000236,  0,-0.002029,   5.792,   85,    59.6
  3574.6,-0.000239,  0,-0.002398,   5.794,   85,    59.6
  3574.8,-0.000239,  0,-0.002408,   5.792,   86,    59.6
  3575.0,-0.000236,  0,-0.002315,   5.789,   86,    59.6
  3575.2,-0.000236,  0,-0.002103,   5.791,   86,    59.6
  3575.4,-0.000234,  0,-0.002004,   5.791,   86,    59.6
  3575.6,-0.000234,  0,-0.001923,   5.790,   85,    59.6
  3575.8,-0.000234,  0,-0.001863,   5.793,   85,    59.6
  3576.0,-0.000234,  0,-0.001826,   5.795,   85,    59.6
  3576.2,-0.000234,  0,-0.001782,   5.788,   85,    59.6
  3576.4,-0.000231,  0,-0.001765,   5.788,   85,    59.6
  3576.6,-0.000234,  0,-0.001726,   5.790,   86,    59.6
  3576.8,-0.000227,  0,-0.001694,   5.793,   86,    59.6
  3577.0,-0.000231,  0,-0.001639,   5.787,   86,    59.6
  3577.2,-0.000228,  0,-0.001573,   5.791,   86,    59.6
  3577.4,-0.000226,  0,-0.001520,   5.790,   85,    59.6
  3577.6,-0.000220,  0,-0.001438,   5.788,   85,    59.6
  3577.8,-0.000220,  0,-0.001400,   5.790,   85,    59.6
  3578.0,-0.000220,  0,-0.001384,   5.792,   84,    59.6
  3578.2,-0.000220,  0,-0.001371,   5.791,   85,    59.6
  3578.4,-0.000223,  0,-0.001349,   5.794,   85,    59.6
  3578.6,-0.000226,  0,-0.001344,   5.794,   86,    59.6
  3578.8,-0.000226,  0,-0.001316,   5.791,   86,    59.6
  3579.0,-0.000226,  0,-0.001294,   5.788,   86,    59.7
  3579.2,-0.000228,  0,-0.001305,   5.785,   86,    59.7
  3579.4,-0.000228,  0,-0.001310,   5.785,   86,    59.7
  3579.6,-0.000228,  0,-0.001266,   5.788,   86,    59.7
